Date,Time,Hour,NO2_Level,Day_of_Week,Season
2024-07-12,04:00:00,4,1.01,Friday,Summer
2024-07-12,05:00:00,5,2.47,Friday,Summer
2024-07-12,06:00:00,6,4.38,Friday,Summer
2024-07-12,07:00:00,7,4.98,Friday,Summer
2024-07-12,08:00:00,8,4.03,Friday,Summer
2024-07-12,09:00:00,9,4.08,Friday,Summer
2024-07-12,10:00:00,10,2.72,Friday,Summer
2024-07-12,11:00:00,11,3.07,Friday,Summer
2024-07-12,12:00:00,12,2.82,Friday,Summer
2024-07-12,13:00:00,13,2.92,Friday,Summer
2024-07-12,14:00:00,14,2.57,Friday,Summer
2024-07-12,15:00:00,15,4.68,Friday,Summer
2024-07-12,16:00:00,16,3.22,Friday,Summer
2024-07-12,17:00:00,17,1.86,Friday,Summer
2024-07-12,18:00:00,18,2.47,Friday,Summer
2024-07-12,19:00:00,19,3.33,Friday,Summer
2024-07-12,20:00:00,20,3.23,Friday,Summer
2024-07-12,21:00:00,21,2.83,Friday,Summer
2024-07-12,22:00:00,22,2.32,Friday,Summer
2024-07-12,23:00:00,23,3.33,Friday,Summer
2024-07-12,24:00:00,24,1.56,Friday,Summer
2024-07-13,01:00:00,1,1.08,Saturday,Summer
2024-07-13,02:00:00,2,1.14,Saturday,Summer
2024-07-13,03:00:00,3,0.8,Saturday,Summer
2024-07-13,04:00:00,4,0.86,Saturday,Summer
2024-07-13,05:00:00,5,1.31,Saturday,Summer
2024-07-13,06:00:00,6,2.27,Saturday,Summer
2024-07-13,07:00:00,7,2.97,Saturday,Summer
2024-07-13,08:00:00,8,2.52,Saturday,Summer
2024-07-13,09:00:00,9,2.52,Saturday,Summer
2024-07-13,10:00:00,10,2.27,Saturday,Summer
2024-07-13,11:00:00,11,2.57,Saturday,Summer
2024-07-13,12:00:00,12,2.67,Saturday,Summer
2024-07-13,13:00:00,13,2.21,Saturday,Summer
2024-07-13,14:00:00,14,2.26,Saturday,Summer
2024-07-13,15:00:00,15,2.52,Saturday,Summer
2024-07-13,16:00:00,16,2.56,Saturday,Summer
2024-07-13,17:00:00,17,2.62,Saturday,Summer
2024-07-13,18:00:00,18,2.62,Saturday,Summer
2024-07-13,19:00:00,19,2.47,Saturday,Summer
2024-07-13,20:00:00,20,2.98,Saturday,Summer
2024-07-13,21:00:00,21,2.82,Saturday,Summer
2024-07-13,22:00:00,22,2.07,Saturday,Summer
2024-07-13,23:00:00,23,2.62,Saturday,Summer
2024-07-13,24:00:00,24,1.87,Saturday,Summer
2024-07-14,01:00:00,1,1.54,Sunday,Summer
2024-07-14,02:00:00,2,0.81,Sunday,Summer
2024-07-14,03:00:00,3,0.7,Sunday,Summer
2024-07-14,04:00:00,4,1.06,Sunday,Summer
2024-07-14,05:00:00,5,0.6,Sunday,Summer
2024-07-14,06:00:00,6,0.86,Sunday,Summer
2024-07-14,07:00:00,7,0.96,Sunday,Summer
2024-07-14,08:00:00,8,1.41,Sunday,Summer
2024-07-14,09:00:00,9,1.3,Sunday,Summer
2024-07-14,10:00:00,10,1.46,Sunday,Summer
2024-07-14,11:00:00,11,1.76,Sunday,Summer
2024-07-14,12:00:00,12,1.56,Sunday,Summer
2024-07-14,13:00:00,13,2.01,Sunday,Summer
2024-07-14,14:00:00,14,2.16,Sunday,Summer
2024-07-14,15:00:00,15,2.42,Sunday,Summer
2024-07-14,16:00:00,16,1.96,Sunday,Summer
2024-07-14,17:00:00,17,1.96,Sunday,Summer
2024-07-14,18:00:00,18,1.96,Sunday,Summer
2024-07-14,19:00:00,19,2.52,Sunday,Summer
2024-07-14,20:00:00,20,2.27,Sunday,Summer
2024-07-14,21:00:00,21,1.97,Sunday,Summer
2024-07-14,22:00:00,22,2.07,Sunday,Summer
2024-07-14,23:00:00,23,2.27,Sunday,Summer
2024-07-14,24:00:00,24,1.21,Sunday,Summer
2024-07-15,01:00:00,1,1.41,Monday,Summer
2024-07-15,02:00:00,2,1.21,Monday,Summer
2024-07-15,03:00:00,3,1.21,Monday,Summer
2024-07-15,04:00:00,4,2.07,Monday,Summer
2024-07-15,05:00:00,5,3.68,Monday,Summer
2024-07-15,06:00:00,6,7.1,Monday,Summer
2024-07-15,07:00:00,7,6.65,Monday,Summer
2024-07-15,08:00:00,8,7.16,Monday,Summer
2024-07-15,09:00:00,9,4.63,Monday,Summer
2024-07-15,10:00:00,10,15.19,Monday,Summer
2024-07-15,11:00:00,11,16.85,Monday,Summer
2024-07-15,12:00:00,12,16.58,Monday,Summer
2024-07-15,13:00:00,13,26.74,Monday,Summer
2024-07-15,14:00:00,14,29.05,Monday,Summer
2024-07-15,15:00:00,15,16.41,Monday,Summer
2024-07-15,16:00:00,16,11.12,Monday,Summer
2024-07-15,17:00:00,17,9.82,Monday,Summer
2024-07-15,18:00:00,18,9.06,Monday,Summer
2024-07-15,19:00:00,19,10.28,Monday,Summer
2024-07-15,20:00:00,20,11.85,Monday,Summer
2024-07-15,21:00:00,21,11.11,Monday,Summer
2024-07-15,22:00:00,22,15.3,Monday,Summer
2024-07-15,23:00:00,23,13.48,Monday,Summer
2024-07-15,24:00:00,24,13.18,Monday,Summer
2024-07-16,01:00:00,1,16.57,Tuesday,Summer
2024-07-16,02:00:00,2,17.24,Tuesday,Summer
2024-07-16,03:00:00,3,28.43,Tuesday,Summer
2024-07-16,04:00:00,4,31.72,Tuesday,Summer
2024-07-16,05:00:00,5,35.23,Tuesday,Summer
2024-07-16,06:00:00,6,27.95,Tuesday,Summer
2024-07-16,07:00:00,7,26.12,Tuesday,Summer
2024-07-16,08:00:00,8,14.16,Tuesday,Summer
2024-07-16,09:00:00,9,11.4,Tuesday,Summer
2024-07-16,10:00:00,10,13.65,Tuesday,Summer
2024-07-16,11:00:00,11,28.85,Tuesday,Summer
2024-07-16,12:00:00,12,27.21,Tuesday,Summer
2024-07-16,13:00:00,13,13.32,Tuesday,Summer
2024-07-16,14:00:00,14,12.89,Tuesday,Summer
2024-07-16,15:00:00,15,10.23,Tuesday,Summer
2024-07-16,16:00:00,16,13.72,Tuesday,Summer
2024-07-16,17:00:00,17,15.44,Tuesday,Summer
2024-07-16,18:00:00,18,10.55,Tuesday,Summer
2024-07-16,19:00:00,19,3.18,Tuesday,Summer
2024-07-16,20:00:00,20,7.57,Tuesday,Summer
2024-07-16,21:00:00,21,4.49,Tuesday,Summer
2024-07-16,22:00:00,22,3.54,Tuesday,Summer
2024-07-16,23:00:00,23,6.16,Tuesday,Summer
2024-07-16,24:00:00,24,6.72,Tuesday,Summer
2024-07-17,01:00:00,1,2.28,Wednesday,Summer
2024-07-17,02:00:00,2,3.5,Wednesday,Summer
2024-07-17,03:00:00,3,5.45,Wednesday,Summer
2024-07-17,04:00:00,4,17.08,Wednesday,Summer
2024-07-17,05:00:00,5,22.2,Wednesday,Summer
2024-07-17,06:00:00,6,14.77,Wednesday,Summer
2024-07-17,07:00:00,7,14.26,Wednesday,Summer
2024-07-17,08:00:00,8,11.23,Wednesday,Summer
2024-07-17,09:00:00,9,10.8,Wednesday,Summer
2024-07-17,10:00:00,10,8.18,Wednesday,Summer
2024-07-17,11:00:00,11,6.53,Wednesday,Summer
2024-07-17,12:00:00,12,6.98,Wednesday,Summer
2024-07-17,13:00:00,13,12.6,Wednesday,Summer
2024-07-17,14:00:00,14,13.25,Wednesday,Summer
2024-07-17,15:00:00,15,18.0,Wednesday,Summer
2024-07-17,16:00:00,16,22.1,Wednesday,Summer
2024-07-17,17:00:00,17,4.68,Wednesday,Summer
2024-07-17,18:00:00,18,6.55,Wednesday,Summer
2024-07-17,19:00:00,19,31.56,Wednesday,Summer
2024-07-17,20:00:00,20,39.63,Wednesday,Summer
2024-07-17,21:00:00,21,9.78,Wednesday,Summer
2024-07-17,22:00:00,22,10.8,Wednesday,Summer
2024-07-17,23:00:00,23,8.06,Wednesday,Summer
2024-07-17,24:00:00,24,5.85,Wednesday,Summer
2024-07-18,01:00:00,1,6.06,Thursday,Summer
2024-07-18,02:00:00,2,12.66,Thursday,Summer
2024-07-18,03:00:00,3,7.42,Thursday,Summer
2024-07-18,04:00:00,4,8.33,Thursday,Summer
2024-07-18,05:00:00,5,19.37,Thursday,Summer
2024-07-18,06:00:00,6,33.56,Thursday,Summer
2024-07-18,07:00:00,7,29.78,Thursday,Summer
2024-07-18,08:00:00,8,43.55,Thursday,Summer
2024-07-18,09:00:00,9,11.12,Thursday,Summer
2024-07-18,10:00:00,10,8.34,Thursday,Summer
2024-07-18,11:00:00,11,9.89,Thursday,Summer
2024-07-18,12:00:00,12,8.84,Thursday,Summer
2024-07-18,13:00:00,13,9.19,Thursday,Summer
2024-07-18,14:00:00,14,9.95,Thursday,Summer
2024-07-18,15:00:00,15,15.25,Thursday,Summer
2024-07-18,16:00:00,16,18.11,Thursday,Summer
2024-07-18,17:00:00,17,14.7,Thursday,Summer
2024-07-18,18:00:00,18,12.19,Thursday,Summer
2024-07-18,19:00:00,19,14.33,Thursday,Summer
2024-07-18,20:00:00,20,14.18,Thursday,Summer
2024-07-18,21:00:00,21,8.92,Thursday,Summer
2024-07-18,22:00:00,22,20.35,Thursday,Summer
2024-07-18,23:00:00,23,17.77,Thursday,Summer
2024-07-18,24:00:00,24,15.8,Thursday,Summer
2024-07-19,01:00:00,1,7.87,Friday,Summer
2024-07-19,02:00:00,2,5.04,Friday,Summer
2024-07-19,03:00:00,3,5.4,Friday,Summer
2024-07-19,04:00:00,4,9.94,Friday,Summer
2024-07-19,05:00:00,5,10.54,Friday,Summer
2024-07-19,06:00:00,6,10.68,Friday,Summer
2024-07-19,07:00:00,7,12.98,Friday,Summer
2024-07-19,08:00:00,8,23.21,Friday,Summer
2024-07-19,09:00:00,9,12.56,Friday,Summer
2024-07-19,10:00:00,10,10.35,Friday,Summer
2024-07-19,11:00:00,11,17.58,Friday,Summer
2024-07-19,12:00:00,12,10.36,Friday,Summer
2024-07-19,13:00:00,13,13.57,Friday,Summer
2024-07-19,14:00:00,14,15.45,Friday,Summer
2024-07-19,15:00:00,15,18.27,Friday,Summer
2024-07-19,16:00:00,16,14.81,Friday,Summer
2024-07-19,17:00:00,17,13.55,Friday,Summer
2024-07-19,18:00:00,18,19.2,Friday,Summer
2024-07-19,19:00:00,19,11.14,Friday,Summer
2024-07-19,20:00:00,20,6.34,Friday,Summer
2024-07-19,21:00:00,21,7.71,Friday,Summer
2024-07-19,22:00:00,22,11.91,Friday,Summer
2024-07-19,23:00:00,23,10.99,Friday,Summer
2024-07-19,24:00:00,24,10.54,Friday,Summer
2024-07-20,01:00:00,1,6.05,Saturday,Summer
2024-07-20,02:00:00,2,17.29,Saturday,Summer
2024-07-20,03:00:00,3,13.47,Saturday,Summer
2024-07-20,04:00:00,4,9.59,Saturday,Summer
2024-07-20,05:00:00,5,9.47,Saturday,Summer
2024-07-20,06:00:00,6,10.28,Saturday,Summer
2024-07-20,07:00:00,7,10.17,Saturday,Summer
2024-07-20,08:00:00,8,7.95,Saturday,Summer
2024-07-20,09:00:00,9,13.42,Saturday,Summer
2024-07-20,10:00:00,10,19.07,Saturday,Summer
2024-07-20,11:00:00,11,12.19,Saturday,Summer
2024-07-20,12:00:00,12,10.6,Saturday,Summer
2024-07-20,13:00:00,13,10.34,Saturday,Summer
2024-07-20,14:00:00,14,8.94,Saturday,Summer
2024-07-20,15:00:00,15,15.79,Saturday,Summer
2024-07-20,16:00:00,16,10.82,Saturday,Summer
2024-07-20,17:00:00,17,9.91,Saturday,Summer
2024-07-20,18:00:00,18,8.31,Saturday,Summer
2024-07-20,19:00:00,19,10.98,Saturday,Summer
2024-07-20,20:00:00,20,12.61,Saturday,Summer
2024-07-20,21:00:00,21,31.07,Saturday,Summer
2024-07-20,22:00:00,22,30.66,Saturday,Summer
2024-07-20,23:00:00,23,28.25,Saturday,Summer
2024-07-20,24:00:00,24,23.88,Saturday,Summer
2024-07-21,01:00:00,1,13.13,Sunday,Summer
2024-07-21,02:00:00,2,1.61,Sunday,Summer
2024-07-21,03:00:00,3,1.06,Sunday,Summer
2024-07-21,04:00:00,4,1.01,Sunday,Summer
2024-07-21,05:00:00,5,1.71,Sunday,Summer
2024-07-21,06:00:00,6,1.96,Sunday,Summer
2024-07-21,07:00:00,7,3.67,Sunday,Summer
2024-07-21,08:00:00,8,4.82,Sunday,Summer
2024-07-21,09:00:00,9,4.32,Sunday,Summer
2024-07-21,10:00:00,10,3.87,Sunday,Summer
2024-07-21,11:00:00,11,3.16,Sunday,Summer
2024-07-21,12:00:00,12,3.66,Sunday,Summer
2024-07-21,13:00:00,13,4.07,Sunday,Summer
2024-07-21,14:00:00,14,5.32,Sunday,Summer
2024-07-21,15:00:00,15,8.49,Sunday,Summer
2024-07-21,16:00:00,16,14.35,Sunday,Summer
2024-07-21,17:00:00,17,11.12,Sunday,Summer
2024-07-21,18:00:00,18,6.54,Sunday,Summer
2024-07-21,19:00:00,19,6.15,Sunday,Summer
2024-07-21,20:00:00,20,6.85,Sunday,Summer
2024-07-21,21:00:00,21,6.71,Sunday,Summer
2024-07-21,22:00:00,22,6.06,Sunday,Summer
2024-07-21,23:00:00,23,10.15,Sunday,Summer
2024-07-21,24:00:00,24,16.4,Sunday,Summer
2024-07-22,01:00:00,1,13.0,Monday,Summer
2024-07-22,02:00:00,2,10.57,Monday,Summer
2024-07-22,03:00:00,3,11.77,Monday,Summer
2024-07-22,04:00:00,4,11.3,Monday,Summer
2024-07-22,05:00:00,5,18.69,Monday,Summer
2024-07-22,06:00:00,6,13.92,Monday,Summer
2024-07-22,07:00:00,7,10.27,Monday,Summer
2024-07-22,08:00:00,8,7.08,Monday,Summer
2024-07-22,09:00:00,9,8.85,Monday,Summer
2024-07-22,11:00:00,11,9.2,Monday,Summer
2024-07-22,12:00:00,12,8.36,Monday,Summer
2024-07-22,13:00:00,13,14.24,Monday,Summer
2024-07-22,14:00:00,14,8.99,Monday,Summer
2024-07-22,15:00:00,15,9.95,Monday,Summer
2024-07-22,16:00:00,16,15.3,Monday,Summer
2024-07-22,17:00:00,17,23.65,Monday,Summer
2024-07-22,18:00:00,18,14.14,Monday,Summer
2024-07-22,19:00:00,19,13.67,Monday,Summer
2024-07-22,20:00:00,20,19.89,Monday,Summer
2024-07-22,21:00:00,21,29.89,Monday,Summer
2024-07-22,22:00:00,22,23.33,Monday,Summer
2024-07-22,23:00:00,23,23.96,Monday,Summer
2024-07-22,24:00:00,24,13.69,Monday,Summer
2024-07-23,01:00:00,1,10.71,Tuesday,Summer
2024-07-23,02:00:00,2,8.55,Tuesday,Summer
2024-07-23,03:00:00,3,5.25,Tuesday,Summer
2024-07-23,04:00:00,4,4.04,Tuesday,Summer
2024-07-23,05:00:00,5,4.63,Tuesday,Summer
2024-07-23,06:00:00,6,5.44,Tuesday,Summer
2024-07-23,07:00:00,7,5.44,Tuesday,Summer
2024-07-23,08:00:00,8,3.52,Tuesday,Summer
2024-07-23,09:00:00,9,3.42,Tuesday,Summer
2024-07-23,10:00:00,10,2.71,Tuesday,Summer
2024-07-23,11:00:00,11,2.21,Tuesday,Summer
2024-07-23,16:00:00,16,3.22,Tuesday,Summer
2024-07-23,17:00:00,17,8.66,Tuesday,Summer
2024-07-23,18:00:00,18,26.46,Tuesday,Summer
2024-07-23,19:00:00,19,22.84,Tuesday,Summer
2024-07-23,20:00:00,20,21.94,Tuesday,Summer
2024-07-23,21:00:00,21,18.21,Tuesday,Summer
2024-07-23,22:00:00,22,17.86,Tuesday,Summer
2024-07-23,23:00:00,23,36.79,Tuesday,Summer
2024-07-23,24:00:00,24,29.83,Tuesday,Summer
2024-07-24,01:00:00,1,35.31,Wednesday,Summer
2024-07-24,02:00:00,2,28.04,Wednesday,Summer
2024-07-24,03:00:00,3,27.26,Wednesday,Summer
2024-07-24,04:00:00,4,31.1,Wednesday,Summer
2024-07-24,05:00:00,5,41.74,Wednesday,Summer
2024-07-24,06:00:00,6,34.13,Wednesday,Summer
2024-07-24,07:00:00,7,29.24,Wednesday,Summer
2024-07-24,08:00:00,8,21.21,Wednesday,Summer
2024-07-24,09:00:00,9,12.12,Wednesday,Summer
2024-07-24,10:00:00,10,15.71,Wednesday,Summer
2024-07-24,11:00:00,11,18.15,Wednesday,Summer
2024-07-24,12:00:00,12,12.2,Wednesday,Summer
2024-07-24,13:00:00,13,12.51,Wednesday,Summer
2024-07-24,14:00:00,14,12.77,Wednesday,Summer
2024-07-24,15:00:00,15,23.01,Wednesday,Summer
2024-07-24,16:00:00,16,14.35,Wednesday,Summer
2024-07-24,17:00:00,17,9.87,Wednesday,Summer
2024-07-24,18:00:00,18,13.4,Wednesday,Summer
2024-07-24,19:00:00,19,14.18,Wednesday,Summer
2024-07-24,20:00:00,20,12.66,Wednesday,Summer
2024-07-24,21:00:00,21,23.38,Wednesday,Summer
2024-07-24,22:00:00,22,20.35,Wednesday,Summer
2024-07-24,23:00:00,23,24.79,Wednesday,Summer
2024-07-24,24:00:00,24,17.01,Wednesday,Summer
2024-07-25,01:00:00,1,17.97,Thursday,Summer
2024-07-25,02:00:00,2,11.91,Thursday,Summer
2024-07-25,03:00:00,3,4.34,Thursday,Summer
2024-07-25,04:00:00,4,8.48,Thursday,Summer
2024-07-25,05:00:00,5,16.79,Thursday,Summer
2024-07-25,06:00:00,6,17.3,Thursday,Summer
2024-07-25,07:00:00,7,22.49,Thursday,Summer
2024-07-25,08:00:00,8,15.94,Thursday,Summer
2024-07-25,09:00:00,9,13.46,Thursday,Summer
2024-07-25,10:00:00,10,10.77,Thursday,Summer
2024-07-25,11:00:00,11,6.42,Thursday,Summer
2024-07-25,12:00:00,12,10.38,Thursday,Summer
2024-07-25,13:00:00,13,10.19,Thursday,Summer
2024-07-25,14:00:00,14,11.51,Thursday,Summer
2024-07-25,15:00:00,15,6.11,Thursday,Summer
2024-07-25,16:00:00,16,7.88,Thursday,Summer
2024-07-25,17:00:00,17,10.02,Thursday,Summer
2024-07-25,18:00:00,18,9.26,Thursday,Summer
2024-07-25,19:00:00,19,9.36,Thursday,Summer
2024-07-25,20:00:00,20,8.85,Thursday,Summer
2024-07-25,21:00:00,21,6.14,Thursday,Summer
2024-07-25,22:00:00,22,6.8,Thursday,Summer
